Name,Longitude,Latitude,Elevation
B 281,-79.9752777778,38.8975,
B 281 RESET 1967,-79.9752777778,38.8975,
B 282,-79.8383333333,38.6847222222,
B 324 RESET,-79.9372222222,38.9386111111,
B 53 RESET 1972,-79.8566666667,38.8866666667,
BECKY,-79.9786500111,38.618858825,
C 276,-80.0555555556,38.7458333333,
C 277,-80.0266666667,38.6377777778,
C 278,-79.9477777778,38.8130555556,
C 279,-79.9163888889,38.7430555556,
C 280,-80.0691666667,38.8622222222,
C 282,-79.8425,38.6794444444,
CHEAT,-79.8940897389,38.6860557139,
D 16,-79.6663888889,38.9177777778,
D 258,-80.1472222222,38.5263888889,
D 276,-80.0702777778,38.7352777778,
D 277,-80.0394444444,38.6447222222,
D 278,-79.9494444444,38.8180555556,
D 279,-79.9116666667,38.7333333333,
D 280,-80.0622222222,38.8558333333,
D 282,-79.8575,38.6802777778,
D 324,-79.8931388889,38.9348888889,
E 16,-79.6433333333,38.8938888889,
E 258,-80.1344444444,38.5386111111,
E 277,-80.0441666667,38.6555555556,
E 278,-79.9608333333,38.8263888889,
E 279,-79.8966666667,38.7244444444,
E 280,-80.0577777778,38.8438888889,
E 282,-79.8644444444,38.6866666667,
ELK 2 USFS 1961,-80.1039067389,38.5030365278,
ELKINS,-79.8443115778,38.9283709194,
F 16,-79.6205555556,38.8941666667,
F 258,-80.1294444444,38.5391666667,
F 276,-80.0819444444,38.7266666667,
F 277,-80.0477777778,38.6638888889,
F 278,-79.9763888889,38.8336111111,
F 279,-79.895,38.7175,
F 280,-80.0508333333,38.8361111111,
F 282,-79.8761111111,38.6869444444,
G 16,-79.5916666667,38.8772222222,
G 255,-80.2330555556,38.4111111111,
G 257,-80.1933333333,38.5436111111,
G 258,-80.12,38.5377777778,
G 260,-80.1122222222,38.5730555556,
G 276,-80.1094444444,38.7138888889,
G 278,-79.9813888889,38.8433333333,
G 282,-79.8827777778,38.6938888889,
GAUDINEER,-79.8438140917,38.6154186611,
H 16,-79.5483333333,38.8986111111,
H 257,-80.1833333333,38.5461111111,
H 258,-80.1055555556,38.5397222222,
H 260,-80.1077777778,38.5816666667,
H 277,-80.0694444444,38.6572222222,
H 280,-80.0358333333,38.8266666667,
H 282,-79.8886111111,38.6902777778,
H 324,-79.8582833333,38.870275,
J 16,-79.5236111111,38.9216666667,
J 255,-80.2169444444,38.4191666667,
J 256,-80.1152777778,38.4791666667,
J 257,-80.1708333333,38.5558333333,
J 258,-80.1008333333,38.5425,
J 277,-80.0788888889,38.6483333333,
J 279,-79.8563888889,38.8952777778,
J 280,-80.0447222222,38.8183333333,
J 282,-79.9019444444,38.6858333333,
J 324,-79.8672222222,38.8508333333,
K 16,-79.4894444444,38.9036111111,
K 260,-80.1136111111,38.6025,
K 277,-80.08,38.6413888889,
K 280,-80.0538888889,38.8180555556,
K 282,-79.9038888889,38.6797222222,
K 324,-79.8936111111,38.8002777778,
KALAR,-79.7409254083,39.0110104833,
L 16,-79.4672222222,38.8866666667,
L 257,-80.1419444444,38.5627777778,
L 260,-80.115,38.6111111111,
L 277,-80.085,38.6302777778,
L 280,-80.0641666667,38.8072222222,
L 282,-79.9102777778,38.6922222222,
L 324,-79.9558333333,38.7561111111,
M 257,-80.1261111111,38.5605555556,
M 276,-80.1530555556,38.7211111111,
M 277,-80.0958333333,38.6227777778,
M 280,-80.0741666667,38.7983333333,
M 282,-79.9027777778,38.7038888889,
MABIE,-80.0047831361,38.8842101222,
MINGO,-80.103860575,38.5030302361,
MOORE USGS 1941,-80.1083159944,38.74463955,
N 257,-80.1166666667,38.5569444444,
N 260,-80.1252777778,38.6258333333,
N 277,-80.1055555556,38.6184722222,
N 280,-80.0825,38.8011111111,
N 282,-80.0202777778,38.9413888889,
N 324,-80.0061111111,38.6827777778,
P 257,-80.1086111111,38.5583333333,
P 260,-80.14,38.6225,
P 265,-79.94,38.5333333333,
P 266,-79.935,38.6594444444,
P 275,-79.9891666667,38.7505555556,
P 276,-80.1627777778,38.7372222222,
P 280,-80.0908333333,38.7986111111,
P 282,-80.0361111111,38.9377777778,
PLAINS,-79.3574636806,38.9644161556,
Q 257,-80.0986111111,38.5575,
Q 265,-79.9327777778,38.5486111111,
Q 266,-79.9419444444,38.6672222222,
Q 275,-79.9886111111,38.7611111111,
Q 281,-79.8961111111,38.8575,
Q 281 RESET 1971,-79.8961111111,38.8575,
Q 282,-80.0427777778,38.9413888889,
R 257,-80.0930555556,38.5566666667,
R 260,-80.1869444444,38.635,
R 265,-79.9277777778,38.5563888889,
R 266,-79.9766666667,38.7030555556,
R 271,-80.2197222222,38.6636111111,
R 277,-79.9611111111,38.7936111111,
R 282,-80.0655555556,38.9383333333,
S 257,-80.0825277778,38.5503055556,
S 260,-80.1875,38.6466666667,
S 265,-79.9141666667,38.5605555556,
S 266,-79.9755555556,38.6941666667,
S 271,-80.2247222222,38.6722222222,
S 274,-80.0933333333,38.9327777778,
S 282,-80.0813888889,38.9480555556,
SHREVE,-80.0048729222,38.7467606111,
T 257,-80.07675,38.5460277778,
T 261,-80.2291666667,38.6616666667,
T 265,-79.8986111111,38.57,
T 266,-79.9730555556,38.6822222222,
T 271,-80.2261111111,38.6813888889,
T 274,-80.0872222222,38.9241666667,
T 276,-80.1655555556,38.6977777778,
T 281,-79.8697222222,38.6272222222,
U 257,-80.0701388889,38.5368055556,
U 260,-80.2144444444,38.6433333333,
U 261,-80.2344444444,38.6611111111,
U 265,-79.9113888889,38.58,
U 266,-79.9625,38.6777777778,
U 271,-80.2263888889,38.6911111111,
U 274,-80.0883333333,38.9169444444,
U 274 RESET,-80.0883333333,38.9169444444,
U 276,-80.1802777778,38.7019444444,
U 281,-79.8769444444,38.6338888889,
U 31,-79.8177777778,39.0547222222,
V 257,-80.0631111111,38.5415555556,
V 260,-80.2158333333,38.6325,
V 261,-80.2475,38.6536111111,
V 265,-79.9005555556,38.59,
V 266,-79.9516666667,38.6752777778,
V 271,-80.2277777778,38.7025,
V 274,-80.0972222222,38.9086111111,
V 281,-79.8638888889,38.6377777778,
W 260,-80.22,38.6225,
W 265,-79.8963888889,38.5966666667,
W 274,-80.0961111111,38.8980555556,
W 275,-80.03,38.8019444444,
W 276,-80.2013888889,38.7055555556,
W 278 RESET 1972,-79.8755555556,38.8372222222,
W 281,-79.8647222222,38.6488888889,
WHITE,-79.6184673861,38.8850221833,
WINDY,-79.9949783806,38.5149074639,
WINKLER USGS 1941,-80.1781960444,38.6105516528,
X 254,-79.8719444444,38.6283333333,
X 260,-80.2288888889,38.6166666667,
X 265,-79.8819444444,38.6005555556,
X 271,-80.2347222222,38.7286111111,
X 274,-80.0827777778,38.8908333333,
X 276,-80.2055555556,38.6991666667,
X 278 RESET 1967,-79.8680555556,38.8488888889,
X 281,-79.8611111111,38.6577777778,
Y 274,-80.0766666667,38.8880555556,
Y 281,-79.8475,38.6630555556,
YOKUM,-79.8684393222,38.7640004389,
Z 254,-79.9008333333,38.6241666667,
Z 257,-80.1230555556,38.4877777778,
Z 265,-79.9225,38.6536111111,
Z 274,-80.0841666667,38.8802777778,
Z 275,-80.0305555556,38.7777777778,
Z 276,-80.1966666667,38.6794444444,
Z 279,-80.0119444444,38.9505555556,
Z 281,-79.8386111111,38.6716666667,
Z 322,-79.9680555556,38.9583333333,
B 133,-81.1746944444,39.2279166667,
B 26,-81.045,39.1361111111,
BEA,-81.2276691667,39.0877160472,
C 26,-81.0466666667,39.1425,
CAIN,-81.0057713639,39.1360222861,
D 26,-81.04475,39.1695555556,
D 319,-80.9438888889,39.2680555556,
E 26,-81.0397222222,39.1966666667,
F 26 RESET 1975,-81.0325,39.2255555556,
G 82,-81.1033333333,39.2430555556,
G 82 RESET 1960,-81.1033333333,39.2430555556,
H 82,-81.1122222222,39.2380555556,
HARTLEY,-81.1170076778,39.1392804111,
J 131,-81.0961111111,39.3263888889,
K 131,-81.0822222222,39.3175,
K 82,-81.1311111111,39.2233333333,
KING USGS 1956,-81.0555473028,39.1279578556,
L 131,-81.0805555556,39.3052777778,
L 141,-80.9336111111,39.3808333333,
M 131,-81.0794444444,39.2891666667,
M 132,-81.1763888889,39.2988888889,
M 141,-80.9155555556,39.3733333333,
MC DOUGAL USGS 1944,-80.8901205667,39.2219315278,
N 131,-81.0797222222,39.2833333333,
N 132,-81.0920833333,39.2863611111,
OTTER,-80.8683594722,39.127813525,
P 132,-81.0963888889,39.2972222222,
P 141,-80.9638888889,39.3105555556,
PULLMAN,-80.9797269611,39.1699842972,
Q 132,-81.1094444444,39.3063888889,
Q 141,-80.9517222222,39.3209722222,
Q 81,-80.9216666667,39.27,
R 132,-81.1247222222,39.3013888889,
R 141,-80.9380555556,39.3244444444,
R 81,-80.9327777778,39.2748333333,
R 82,-81.2069444444,39.2066666667,
R 82 RESET 1965,-81.2069444444,39.2066666667,
S 132,-81.1388888889,39.2947777778,
S 141,-80.9244444444,39.3327777778,
S 82,-81.2166666667,39.2025,
SMITHVILLE,-81.0637696583,39.0650290722,
T 141 RESET 1977,-80.915,39.3444444444,
T 82,-81.2308333333,39.1991666667,
TARKILN,-81.2451531639,39.1205558028,
U 141,-80.9102777778,39.3608333333,
U 82,-81.2341666667,39.1988888889,
V 132,-81.1686111111,39.2908333333,
V 141,-80.8930555556,39.3605555556,
V 314,-81.2130555556,39.2397222222,
W 132,-81.1830555556,39.2735555556,
W 25,-81.1008722222,39.0307277778,
W 314,-81.1933333333,39.2552777778,
W 81,-80.9991666667,39.2838888889,
X 132,-81.1969444444,39.2669444444,
X 25 RESET 1978,-81.0927777778,39.0619444444,
Y 132,-81.2103611111,39.2584722222,
Y 25,-81.0955555556,39.075,
Y 81,-81.0319444444,39.2780555556,
Y 82,-81.2791666667,39.1883333333,
Z 132,-81.2138888889,39.2483333333,
Z 25,-81.0779055556,39.0955138889,
Z 314,-81.1333333333,39.2613888889,
Z 82,-81.2947222222,39.1866666667,
A 94,-81.4763888889,38.7188888889,
AMMA 1944 AZ MK,-81.2825987694,38.563108725,
B 94,-81.4836111111,38.7055555556,
B 95,-81.4769444444,38.5861111111,
C 8,-81.2672222222,38.7866666667,
C 95,-81.4925,38.5786111111,
CAMPBELL USGS 1944,-81.3884660944,38.5607452056,
CRAIG USGS 1944,-81.3128204917,38.8336449583,
D 8,-81.2358333333,38.8019444444,
D 94,-81.48,38.6947222222,
F 94,-81.4783333333,38.6866666667,
F 95,-81.4738888889,38.5980555556,
H 95,-81.4558333333,38.605,
HART,-81.4972360472,38.7844654417,
K 95,-81.5116666667,38.5908333333,
L 94,-81.4286111111,38.6975,
LOONEY,-81.2497329694,38.6441777333,
LUKENS USGS 1944,-81.3074246778,38.896348275,
M 93,-81.5172222222,38.8252777778,
MULBERRY,-81.268961275,38.8786997167,
NICHOLS USGS 1944,-81.2920434972,38.6239339417,
OTTO,-81.2486068028,38.7583651972,
P 94,-81.5330555556,38.6666666667,
PAD,-81.3444163528,38.6507678722,
POPLAR ECC,-81.3555470639,38.7810544639,
Q 93,-81.4855555556,38.7644444444,
ROANE,-81.3480530944,38.8041348861,
S 105,-81.5016666667,38.6941666667,
S 95,-81.34,38.7913888889,
SANDY,-81.2739110361,38.5216587889,
SPENCER,-81.3555307444,38.7386047056,
T 105,-81.5111111111,38.7041666667,
T 95,-81.3377777778,38.7919444444,
U 105,-81.5186111111,38.7133333333,
U 94,-81.4011111111,38.7175,
U 95,-81.3375,38.7927777778,
V 105,-81.5219444444,38.7205555556,
V 95,-81.335,38.7933333333,
W 93,-81.4830555556,38.7563888889,
WEEDY,-81.1299349528,38.6013031111,
X 93,-81.4744444444,38.7527777778,
Y 93,-81.4808333333,38.7377777778,
Z 6,-81.3502777778,38.8027777778,
Z 93,-81.4783333333,38.7241666667,
A 208,-80.8902777778,37.7863888889,
A 211,-80.8013888889,37.7555555556,
A 213,-80.7397222222,37.7547222222,
B 208,-80.8791666667,37.7883333333,
B 211,-80.7888888889,37.7569444444,
B 213,-80.7313888889,37.7611111111,
C 208,-80.8758333333,37.7938888889,
C 211,-80.7786111111,37.76,
C 212,-80.6683333333,37.7316666667,
C 213,-80.7247222222,37.7677777778,
C 214,-80.7619444444,37.8191666667,
C 328,-80.6808333333,37.6944444444,
D 200,-80.8847222222,37.6775,
D 208,-80.8633333333,37.7961111111,
D 211,-80.7725,37.7605555556,
D 213,-80.7219444444,37.7688888889,
D 328,-80.6708333333,37.7080555556,
E 208,-80.8525,37.7963888889,
E 211,-80.7697222222,37.7536111111,
E 212,-80.6858333333,37.7263888889,
E 328,-80.6980555556,37.6788888889,
ELK KNOB,-80.7817539694,37.7246258056,
F 192,-80.8255555556,37.6597222222,
F 199,-80.9361111111,37.8177777778,
F 211,-80.7861111111,37.7430555556,
F 212,-80.7008333333,37.7316666667,
G 192,-80.8336111111,37.6602777778,
G 199,-80.8925,37.6722222222,
G 211,-80.7852777778,37.7397222222,
G 328,-80.735,37.6780555556,
H 199,-80.9225,37.8063888889,
H 211,-80.7777777778,37.7363888889,
H 212,-80.7044444444,37.7844444444,
H 328,-80.7369444444,37.6602777778,
J 192,-80.845,37.6552777778,
J 199,-80.9197222222,37.7969444444,
J 211,-80.7716666667,37.7361111111,
J 212,-80.7097222222,37.7888888889,
J 328,-80.7686111111,37.6472222222,
K 192,-80.8516666667,37.6516666667,
K 208,-80.8144444444,37.8163888889,
K 211,-80.8083333333,37.6569444444,
K 212,-80.7072222222,37.7947222222,
K 328,-80.7827777778,37.6391666667,
L 192,-80.8644444444,37.6527777778,
L 199,-80.8983333333,37.7822222222,
L 211,-80.8069444444,37.6597222222,
L 212,-80.7083333333,37.7961111111,
L 328,-80.7991666667,37.64,
LM 87,-80.9288888889,37.655,
M 192,-80.8719444444,37.6522222222,
M 208,-80.8030555556,37.8291666667,
M 211,-80.7955555556,37.6661111111,
N 192,-80.8841666667,37.6541666667,
N 199,-80.8927777778,37.7669444444,
N 208,-80.8061111111,37.8361111111,
N 211,-80.7897222222,37.6730555556,
NIMITZ,-80.9598175556,37.6590981139,
P 192,-80.8919444444,37.6669444444,
P 211,-80.7875,37.6727777778,
PIPESTEM USGS 1952,-80.9727793639,37.5144210278,
Q 192,-80.8916666667,37.6680555556,
Q 199,-80.9086111111,37.7538888889,
Q 208,-80.8213888889,37.84,
Q 211,-80.7816666667,37.6830555556,
Q 212,-80.7286111111,37.7233333333,
Q 213,-80.8119444444,37.8055555556,
R 210,-80.8908333333,37.7705555556,
R 211,-80.7769444444,37.6919444444,
R 212,-80.7416666667,37.7261111111,
R 213,-80.7966666667,37.8027777778,
S 199,-80.92,37.7463888889,
S 210,-80.8816666667,37.7697222222,
S 211,-80.7844444444,37.7016666667,
S 212,-80.7480555556,37.7230555556,
S 213,-80.7869444444,37.8025,
T 199,-80.9144444444,37.7375,
T 210,-80.8716666667,37.7669444444,
T 211,-80.7763888889,37.7105555556,
T 212,-80.7530555556,37.7227777778,
T 213,-80.7777777778,37.8063888889,
T 87,-81.0030555556,37.6775,
U 210,-80.8580555556,37.7613888889,
U 211,-80.7755555556,37.7138888889,
U 212,-80.7544444444,37.7247222222,
U 213,-80.7766666667,37.8108333333,
U 87,-80.9916666667,37.6730555556,
V 199,-80.8908333333,37.7244444444,
V 210,-80.8494444444,37.7569444444,
V 211,-80.7738888889,37.7252777778,
V 213,-80.7744444444,37.8125,
W 199,-80.8877777778,37.7177777778,
W 210,-80.8438888889,37.7544444444,
W 211,-80.7755555556,37.7330555556,
W 212,-80.7477777778,37.7319444444,
W 213,-80.7488888889,37.8147222222,
WOLF USGS 1952,-80.8516293472,37.568048275,
X 199,-80.8783333333,37.695,
X 210,-80.8344444444,37.7533333333,
X 211,-80.7683333333,37.7369444444,
X 212,-80.7458333333,37.7363888889,
X 213,-80.7466666667,37.8136111111,
X 87,-80.9491666667,37.6513888889,
Y 199,-80.8786111111,37.6811111111,
Y 210,-80.8175,37.7533333333,
Y 211,-80.7619444444,37.7419444444,
Y 212,-80.7447222222,37.7447222222,
Y 213,-80.7427777778,37.8133333333,
Y 87,-80.9169444444,37.6533333333,
Z 210,-80.8138888889,37.7555555556,
Z 211,-80.7591666667,37.7313888889,
Z 212,-80.7394444444,37.7486111111,
Z 213,-80.7391666667,37.8147222222,
Z 87,-80.8977777778,37.6672222222,
A 317,-80.0033333333,39.3458333333,
B 322,-80.0455555556,39.2683333333,
D 79,-80.0802777778,39.2797222222,
E 315,-80.0275,39.3841666667,
F 315,-80.0408333333,39.3902777778,
G 79,-80.1047222222,39.2680555556,
GRAFTON BRDG,-80.0241666667,39.3386111111,
P 320,-80.0427777778,39.3527777778,
SEARS,-80.1325,39.2658333333,
SIMPSON,-80.0922222222,39.2669444444,
1910 RESET 1948,-79.5938055556,39.0879166667,
BEARDEN,-79.4259626111,39.1052576806,
BEARDEN USGS 1956,-79.4259779861,39.1053508083,
BIG RUN,-79.5114641194,38.9957615417,
BRASS PIN NEAR LUKE 1956,-79.6406122556,39.1196062417,
ELLIOTT,-79.8332609444,39.1425350139,
GLADE,-79.3748236333,39.1076712694,
LIME,-79.7008708222,39.2203471417,
LUKE,-79.6406067611,39.1196241028,
P 31,-79.6680555556,39.0952777778,
R 31,-79.6938888889,39.0816666667,
RIGHT,-79.7576835667,39.138349525,
S 31,-79.7261111111,39.0888888889,
SHAVERS,-79.6016649083,38.9961759972,
THOMAS,-79.4998492694,39.1335297,
A 135,-80.7652777778,39.3980555556,
A 137,-80.7408333333,39.5111111111,
A 141,-80.9305555556,39.4236111111,
A 142,-80.8433333333,39.4105555556,
ALVY,-80.666940675,39.43257425,
B 135,-80.7666666667,39.4061111111,
B 142,-80.8572222222,39.3997222222,
BEAGLE,-80.9091939222,39.4649153556,
BOOHER,-80.7836853111,39.4537102528,
BUCK KNOB,-80.9446699889,39.5911932694,
C 137,-80.7355555556,39.4905555556,
C 142,-80.8644444444,39.3872222222,
CIDER,-80.8470590861,39.593854825,
D 135,-80.7920277778,39.4131388889,
D 137,-80.7461111111,39.4847222222,
D 141,-80.9775,39.4,
D 142,-80.8683333333,39.3783333333,
E 135,-80.8058333333,39.4147222222,
E 137,-80.7513888889,39.4808333333,
E 139,-80.8288888889,39.545,
F 135,-80.8055555556,39.4255555556,
F 137,-80.7672222222,39.4780555556,
F 139,-80.8319444444,39.5388888889,
F 141,-81.0019444444,39.4052777778,
F 142,-80.8583333333,39.3616666667,
G 135,-80.82,39.4244444444,
G 137,-80.7797222222,39.4752777778,
G 139,-80.8402777778,39.5294444444,
G 140,-80.8644444444,39.4822222222,
G 141,-80.9708333333,39.3952777778,
G 142,-80.85,39.3530555556,
H 135,-80.8291666667,39.4308333333,
H 137,-80.7869444444,39.4669444444,
H 140,-80.8783333333,39.4823055556,
H 141,-80.9708333333,39.3861111111,
H 142,-80.8316666667,39.3538888889,
J 137,-80.7961111111,39.4538888889,
J 140,-80.8955555556,39.4827777778,
J 141,-80.9605555556,39.3802777778,
J 142,-80.8264722222,39.3476388889,
K 139,-80.8677777778,39.5338888889,
K 141,-80.9480555556,39.3825,
L 135,-80.8436111111,39.4738888889,
L 139,-80.8586111111,39.5313888889,
L 140,-80.6291666667,39.4483333333,
M 139,-80.8502777778,39.5241666667,
M 140,-80.6241666667,39.4472222222,
N 139,-80.8405555556,39.5236111111,
OWLSHEAD,-80.9569759611,39.4391115361,
OWLSHEAD 2 USGS 1963,-80.9570170472,39.4391162833,
P 139,-80.8336111111,39.5205555556,
POLARD,-80.846649025,39.5060242639,
POLARD 2 USGS 1963,-80.8465427639,39.5060561778,
POLLOCK RESET,-80.9446529333,39.5910766806,
Q 139,-80.8283333333,39.5261111111,
R 139,-80.8175,39.5283333333,
R 316,-80.94,39.6008333333,
S 139,-80.8038888889,39.5219444444,
S 316,-80.9513888889,39.5927777778,
SMITH,-80.9885071639,39.5398855167,
SMITH USGS 1963,-80.9885082528,39.5398468583,
T 139,-80.7961111111,39.5186111111,
T 316,-80.9616666667,39.5869444444,
U 135,-80.9013888889,39.4841666667,
U 139,-80.7838888889,39.5152777778,
V 135,-80.9066666667,39.4730555556,
V 139,-80.7725,39.5083333333,
V 316,-81.0308333333,39.5408333333,
W 135,-80.9069444444,39.4622222222,
W 139,-80.7547222222,39.5088888889,
W 141,-80.8786111111,39.3611111111,
W 316,-81.0475,39.5261111111,
WELLS,-81.0710315722,39.4975363889,
WICK,-80.983342225,39.388590675,
X 139,-80.745,39.5097222222,
X 141,-80.8666666667,39.365,
Y 134,-80.7322222222,39.4013888889,
Z 136,-80.6352777778,39.4527777778,
B 121,-80.6469444444,40.1816666667,
C 121,-80.6433333333,40.1813888889,
D 121,-80.6552777778,40.1847222222,
E 121 RESET,-80.6638888889,40.1797222222,
F 163,-80.55,40.3716666667,
R 120,-80.58,40.1969444444,
S 312,-80.6344444444,40.2522222222,
T 312,-80.6472222222,40.2433333333,
U 312,-80.6763888889,40.1833333333,
Z 120,-80.6627777778,40.1858333333,
A 268,-80.3824722222,38.828,
A 270,-80.3705555556,38.7469444444,
A 273,-80.3097222222,38.8108333333,
A 283,-80.3663888889,38.87,
B 270,-80.3630555556,38.7611111111,
B 272,-80.2386111111,38.77,
B 273,-80.3058333333,38.8008333333,
BUCKHANNON,-80.2198187556,38.9904193083,
BUCKHANNON MAG STA N MERIDIAN,-80.2203132667,38.9910819833,
BURR,-80.2445177083,38.87031275,
C 270,-80.3597222222,38.765,
C 273,-80.2897222222,38.8025,
D 272,-80.2286111111,38.7816666667,
D 273,-80.2333333333,38.7869444444,
D 283,-80.3461111111,38.8911111111,
E 272,-80.2222222222,38.7830555556,
E 273,-80.2452777778,38.7852777778,
E 274,-80.1288888889,38.8388888889,
E 283,-80.3388888889,38.9091666667,
ELLAMORE,-80.0991384611,38.9143201778,
F 272,-80.2172222222,38.7955555556,
F 273,-80.2577777778,38.79,
GAS WELL 1956,-80.2452692694,38.8699653361,
H 273,-80.2747222222,38.8127777778,
ISLAND,-80.0898030722,39.021252325,
J 268,-80.3655,38.8247222222,
J 272,-80.2044444444,38.8263888889,
J 273,-80.2733333333,38.8205555556,
K 268,-80.3494444444,38.8294722222,
K 273,-80.2858333333,38.8138888889,
K 274,-80.1494444444,38.8377777778,
KESLING,-80.1237217778,39.0040262889,
L 268,-80.3383333333,38.8405555556,
